0, 2.238188049480984, 0.383270911360799
1, 2.176953698386503, 0.383270911360799
2, 2.0523529112721186, 0.383270911360799
3, 1.8602127258963908, 0.383270911360799
4, 1.6302895189413404, 0.383270911360799
5, 1.3875044158344954, 0.383270911360799
6, 1.1702893493307482, 0.39575530586766544
7, 1.0200502753356422, 0.4232209737827715
8, 0.91196988440507, 0.7915106117353309
9, 0.8480903114211955, 0.7940074906367042
10, 0.8113066338612732, 0.7940074906367042
11, 0.789831304659978, 0.7940074906367042
12, 0.775758768440802, 0.7940074906367042
13, 0.767209045456504, 0.7940074906367042
14, 0.7603140442480496, 0.7940074906367042
15, 0.7547182015953096, 0.7940074906367042
16, 0.7504441210355801, 0.7952559300873908
17, 0.7459607487222935, 0.7952559300873908
18, 0.7413379485163453, 0.7952559300873908
19, 0.7370427286947512, 0.7952559300873908
